AccountId,TransactionId,TransactionId_OBIE,BookingDateTime,ValueDateTime,RawDateString,InstructedAmount,TransactionAmount,Currency,OriginalCurrency,ExchangeRate,TransactionType,MerchantCategoryCode,BankTransactionCode,ProprietaryBankTransactionCode,Reference,Balance,CounterpartyName,CounterpartyAccount,Status,merchant_name,category
A003,T205896,O2772258,2025-04-24 08:05:24,2025-04-25 08:05:24,24/04/2025 08:05,2000,2000,USD,USD,,Transfer,6011,BTC876,PBC202,REF86372,17216.98,,,Booked,PAYROLL LTD , Income 
A002,T634795,O5563021,2025-11-08 18:20:08,2025-11-09 18:20:08,2025-11-08 18:20:08,-65.13,-65.13,EUR,EUR,,Debit,4812,BTC946,PBC818,REF62442,1495.99,,,Booked,Verizon, Mobile / Telecom
A003,T139899,O3039130,2025-06-28 09:57:57,2025-06-28 09:57:57,2025-06-28 09:57:57,-551.3,-551.3,USD,USD,,Refund,5734,BTC266,PBC944,REF34408,11651.76,,,Booked, Adobe ,Software / Subscriptions 
A002,T243747,O4101482,2025-09-12 08:27:46,2025-09-12 08:27:46,,-62.26,-62.26,EUR,EUR,,Credit,5942,BTC608,PBC466,REF81712,4326.04,Counterparty 1,CP950608,Booked,mAazon, Online Shopping
A001,T524723,O8751982,2025-02-24 20:20:04,2025-02-24 20:20:04,,13.71,13.71,GBP,GBP,,Debit,0,BTC673,PBC536,REF53383,2914.13,,,Booked,**** ,Corrupted
A001,T653451,O1427572,2025-04-02 06:53:10,2025-04-02 06:53:10,2025/04/02 06:53:10,-50,-50,GBP,GBP,,Credit,6012,BTC442,PBC943,REF90201,11853.42,Counterparty 17,CP493416,Booked,Overdraft Fee,Bank Fees 
A003,T722725,O4195887,2025-04-13 22:27:49,2025-04-14 22:27:49,,-17.38,-17.38,EUR,USD,0.8911,Credit,5411,BTC474,PBC456,REF65514,15163.31,,,Pending, tesco, Grocery
A002,T767638,O4433725,2025-11-09 06:19:28,2025-11-09 06:19:28,2025-11-09 06:19:28,-147.11,-147.11,EUR,EUR,,Credit,5812,BTC369,PBC567,REF28591,17486.1,,,Booked, Starbucsk, Food & Drink
A002,T962258,O5618061,2025-10-01 21:52:13,2025-10-01 21:52:13,,-357.24,-357.24,EUR,EUR,,Debit,6300,BTC685,PBC121,REF92209,3918.61,,,Booked,Health Insurance, Insurance
A002,T612756,O4477544,2025-12-16 22:24:20,2025-12-16 22:24:20,,-370.43,-370.43,EUR,EUR,,Transfer,5942,BTC889,PBC395,REF49008,9075.87,,,Failed, Amazon ,Online Shopping 
A002,T556068,O6914963,2025-07-26 08:46:27,2025-07-26 08:46:27,,-1300,-1300,EUR,EUR,,Transfer,6513,BTC844,PBC990,REF15551,12428.86,,,Booked, LADNLORD LTD ,Rent / Mortgage
A002,T157398,O2409846,2025-11-18 13:39:22,2025-11-19 13:39:22,,-39.88,-39.88,EUR,EUR,,Transfer,5411,BTC600,PBC477,REF52951,18240.98,,,Booked, tesco , Grocery
A002,T904026,O7991989,2025-05-21 07:52:14,2025-05-22 07:52:14,,-108.72,-108.72,EUR,EUR,,Transfer,5541,BTC648,PBC933,REF45865,15146.92,Counterparty 188,CP933229,Booked,Sehll Fuel ,Fuel
A002,T146372,O1085187,2025-05-06 11:36:35,2025-05-06 11:36:35,,1500,1500,EUR,EUR,,Credit,6011,BTC705,PBC252,REF39151,19816.74,,,Pending,PAYROLL TLD, Income 
A003,T845937,O5418718,2025-11-05 13:49:58,2025-11-05 13:49:58,2025-11-05 13:49:58,-81.54,-81.54,USD,USD,,Refund,7230,BTC223,PBC528,REF31859,14599.93,,,Pending,Hair Salon,Personal Care
A001,T123964,O7895853,2025-11-15 22:04:22,2025-11-16 22:04:22,,1500,1500,GBP,GBP,,Debit,6011,BTC624,PBC553,REF82154,19149.18,,,Booked,payroll ltd, Income
A002,T109287,O5460852,2025-03-19 11:42:12,2025-03-19 11:42:12,2025-03-19 11:42:12,-529.59,-529.59,GBP,EUR,0.7326,Transfer,7997,BTC215,PBC637,REF11594,17488.08,,,Booked, Gymbox ,Fitness
A001,T267414,O1109031,2025-09-01 14:15:14,2025-09-01 14:15:14,,-88.9,-88.9,GBP,GBP,,Refund,5912,BTC703,PBC384,REF68878,6145.26,,,Booked,Pharmacy , Personal Care
A002,T925189,O1592263,2025-06-22 11:17:47,2025-06-23 11:17:47,,-452.87,-452.87,EUR,EUR,,Credit,5311,BTC643,PBC852,REF90258,800.75,,,Pending, Target , Retail
A001,T369901,O4714587,2025-10-14 15:15:05,2025-10-14 15:15:05,,-253.35,-253.35,GBP,GBP,,Credit,4900,BTC995,PBC399,REF44304,15625.85,,,Booked,Electrciity Co,Utilities
A003,T272987,O8961904,2025-07-06 06:04:39,2025-07-07 06:04:39,,-101.75,-101.75,USD,USD,,Refund,0,BTC679,PBC635,REF14762,9301.54,,,Booked,**** ,Corrupted
A001,T951281,O8159756,2025-10-11 15:21:50,2025-10-12 15:21:50,2025-10-11 15:21:50,2500,2500,GBP,GBP,,Credit,6011,BTC503,PBC267,REF42281,6283.21,,,Booked,payroll ltd,Income
A002,T640615,O3341538,2025-04-08 11:48:20,2025-04-08 11:48:20,,-89.55,-89.55,EUR,EUR,,Refund,6012,BTC541,PBC968,REF31645,16216.09,Counterparty 120,CP153457,Booked,Overdraft Fee ,Bank Fees 
A002,T542750,O4700926,2025-07-01 21:48:30,2025-07-01 21:48:30,2025/07/01 21:48:30,-6.78,-6.78,EUR,EUR,,Debit,4121,BTC948,PBC487,REF61081,9848.81,,,Booked,Uber,Transport Services
A002,T192292,O8309538,2025-04-25 17:25:05,2025-04-26 17:25:05,25-04-2025 17:25:05,-2000,-2000,EUR,EUR,,Debit,6011,BTC207,PBC430,REF28184,14206.27,,,Pending,PAYROLL LTD , Income 
A003,T802382,O4757843,2025-12-16 20:11:39,2025-12-16 20:11:39,16-12-2025 20:11:39,-93.94,-93.94,USD,USD,,Transfer,5411,BTC885,PBC861,REF78788,9901.09,,,Booked,Tesco,Grocery
A001,T866373,O1303197,2025-05-22 14:41:34,2025-05-23 14:41:34,,-43.11,-43.11,GBP,GBP,,Credit,5734,BTC331,PBC206,REF70017,9409.33,Counterparty 166,CP819594,Booked, adobe,Software / Subscriptions
A001,T360864,O3012883,2025-08-12 10:25:37,2025-08-12 10:25:37,,2500,2500,GBP,GBP,,Debit,6011,BTC690,PBC288,REF26802,13932.43,,,Booked,PAYROLL LTD,Income
A002,T748388,O5169769,2025-05-11 13:23:42,2025-05-11 13:23:42,,-305.86,-305.86,EUR,EUR,,Refund,4899,BTC816,PBC869,REF46630,9813.19,,,Booked, netflix, Streaming / Subscriptions
A001,T718226,O9123504,2025-06-08 15:42:37,2025-06-08 15:42:37,,-199.84,-199.84,GBP,GBP,,Transfer,6300,BTC296,PBC321,REF34267,19590.72,,,Booked, health insurance,Insurance
A001,T647341,O6955771,2025-02-26 10:09:10,2025-02-26 10:09:10,,-700.32,-700.32,GBP,GBP,,Transfer,4899,BTC823,PBC585,REF60532,10144.4,,,Booked, Netflix ,Streaming / Subscriptions 
A001,T789625,O8609696,2025-06-23 08:42:29,2025-06-23 08:42:29,,-158.45,-158.45,GBP,GBP,,Debit,6012,BTC192,PBC623,REF91082,14320.68,,,Pending,overdraft fee,Bank Fees
A002,T660211,O1661606,2025-03-13 17:00:49,2025-03-13 17:00:49,,-110.12,-110.12,EUR,EUR,,Transfer,4812,BTC873,PBC708,REF69863,3939.6,,,Failed, verizon, Mobile / Telecom
A001,T285367,O3634592,2025-12-02 19:24:04,2025-12-02 19:24:04,,272.03,272.03,GBP,GBP,,Debit,4900,BTC821,PBC976,REF39419,981.59,Counterparty 165,CP187774,Pending,Elcetricity Co ,Utilities 
A003,T932463,O3044276,2025-09-26 10:08:02,2025-09-26 10:08:02,,-734.33,-734.33,USD,USD,,Refund,7997,BTC343,PBC408,REF47762,318.95,Counterparty 108,CP769989,Pending,Gymbox ,Fitness
A002,T568095,O1877500,2025-06-12 16:46:28,2025-06-13 16:46:28,2025-06-12 16:46:28,-61.77,-61.77,EUR,EUR,,Transfer,7230,BTC105,PBC107,REF45992,9941.41,,,Booked, Hair Salon, Personal Care
A003,T298548,O2402766,2025-01-08 11:56:00,2025-01-08 11:56:00,,-9.44,-9.44,USD,USD,,Transfer,4121,BTC224,PBC111,REF60624,7058.03,,,Pending, Uber ,Travel 
A003,T573469,O6517042,2025-10-10 16:37:01,2025-10-11 16:37:01,,-94.67,-94.67,USD,USD,,Transfer,4121,BTC586,PBC211,REF34685,958.07,,,Booked,uber,Transport 
A003,T776472,O2144375,2025-10-09 06:10:22,2025-10-10 06:10:22,,-171.89,-171.89,USD,USD,,Refund,6012,BTC410,PBC503,REF96303,6906.98,,,Booked,Ovredraft Fee, Bank Fees 
A003,T732457,O3970006,2025-12-04 20:31:29,2025-12-04 20:31:29,,-85.32,-85.32,USD,USD,,Refund,4121,BTC546,PBC372,REF28057,6019.62,,,Booked,Uber,Travel
A002,T767671,O2321455,2025-02-16 19:57:17,2025-02-16 19:57:17,,-777.62,-777.62,EUR,EUR,,Transfer,5651,BTC491,PBC624,REF23254,7873.13,,,Booked, Zara,Clothing 
A002,T154944,O1264762,2025-11-07 12:52:55,2025-11-07 12:52:55,2025-11-07 12:52:55,2000,2000,EUR,EUR,,Debit,6011,BTC702,PBC431,REF41186,14576.08,,,Booked,PAYROLL LTD,Income 
A003,T126905,O7563570,2025-12-06 16:46:59,2025-12-06 16:46:59,,-22.99,-22.99,USD,USD,,Refund,5411,BTC208,PBC673,REF76123,9897.63,,,Booked, Tesco, Grocery
A003,T307607,O2533751,2025-04-25 17:12:53,2025-04-26 17:12:53,2025-04-25 17:12:53,2000,2000,USD,USD,,Refund,6011,BTC346,PBC707,REF36033,3552.43,,,Booked,PAYRLOL LTD,Income
A001,T286076,O7826210,2025-12-08 08:03:39,2025-12-08 08:03:39,,-144.34,-144.34,GBP,GBP,,Transfer,0,BTC986,PBC688,REF43522,640.7,,,Booked, **** , Corrupted
A002,T307661,O3272904,2025-06-12 07:58:58,2025-06-12 07:58:58,,2500,2500,EUR,EUR,,Transfer,6011,BTC389,PBC428,REF36336,18829.19,,,Booked,apyroll ltd ,Income 
A003,T693067,O8569000,2025-01-08 06:40:48,2025-01-09 06:40:48,,67.58,67.58,USD,USD,,Debit,7230,BTC442,PBC872,REF69839,842.26,,,Booked,Hair Salon,Personal Care 
A002,T755879,O5193310,2025-08-11 20:41:11,2025-08-12 20:41:11,,-109.06,-109.06,EUR,EUR,,Refund,5812,BTC432,PBC724,REF12992,13371.62,,,Failed,starbucks ,Food & Drink
A001,T261562,O9489182,2025-11-19 18:11:38,2025-11-19 18:11:38,2025/11/19 18:11:38,2000,2000,GBP,GBP,,Debit,6011,BTC194,PBC554,REF36489,6142.43,Counterparty 124,CP624344,Booked,payroll ltd,Income
A002,T237573,O3504296,2025-09-24 10:59:47,2025-09-25 10:59:47,,-150.82,-150.82,EUR,EUR,,Debit,6012,BTC383,PBC831,REF16646,14055.73,,,Booked, Overdraft Fee,Bank Fees 
A001,T318381,O1589128,2025-10-27 16:34:47,2025-10-27 16:34:47,,1500,1500,GBP,GBP,,Credit,6011,BTC894,PBC838,REF45519,9652.4,,,Booked, PAYROLL LTD,Income
A002,T393328,O7847048,2025-05-14 09:08:02,2025-05-14 09:08:02,2025-05-14 09:08:02,-64.35,-64.35,EUR,EUR,,Credit,4812,BTC953,PBC601,REF22978,13495.89,,,Booked, Vreizon,Mobile / Telecom
A001,T809290,O5417392,2025-11-10 19:53:16,2025-11-10 19:53:16,,195.19,195.19,GBP,GBP,,Transfer,5812,BTC993,PBC204,REF76730,8519.04,,,Booked,Starbucks ,Food & Drink
A002,T543391,O7204411,2025-02-19 17:48:36,2025-02-19 17:48:36,,800,800,EUR,EUR,,Refund,6513,BTC545,PBC876,REF48367,8839.84,,,Booked,LANDOLRD LTD,Rent / Mortgage
A001,T253327,O8219016,2025-07-10 17:00:11,2025-07-10 17:00:11,2025-07-10 17:00:11,-37.13,-37.13,GBP,GBP,,Debit,6012,BTC763,PBC449,REF86253,16675.41,,,Booked, Overdraft Fee, Bank Fees
A002,T515473,O7599665,2025-03-11 18:59:00,2025-03-11 18:59:00,,-50,-50,EUR,EUR,,Refund,6012,BTC932,PBC153,REF53338,4012.83,,,Booked,overdarft fee,Bank Fees
A001,T678399,O9293739,2025-01-15 12:00:36,2025-01-15 12:00:36,,-4.02,-4.02,GBP,GBP,,Transfer,5411,BTC239,PBC584,REF87710,1514.81,,,Booked,eTsco,Food Store 
A002,T861299,O8357163,2025-12-08 20:46:04,2025-12-08 20:46:04,,-150.98,-150.98,EUR,EUR,,Credit,0,BTC831,PBC124,REF80014,5152.22,,,Booked, ****,Corrupted
A003,T457311,O4380011,2025-10-19 06:45:44,2025-10-19 06:45:44,,-113.81,-113.81,USD,USD,,Debit,5411,BTC439,PBC728,REF10089,18294.4,,,Booked,Tesco,Food Store
A003,T706435,O1174850,2025-06-16 12:43:17,2025-06-17 12:43:17,,-636.68,-636.68,USD,USD,,Credit,5942,BTC206,PBC510,REF21946,15204.84,,,Booked,amazon, Online Shopping
A003,T138780,O3262450,2025-04-01 17:50:04,2025-04-01 17:50:04,,-1000,-1000,USD,USD,,Transfer,6513,BTC286,PBC930,REF92802,3233.41,Counterparty 199,CP579911,Booked, landlord ltd, Rent / Mortgage
A003,T181896,O9861274,2025-09-10 17:39:14,2025-09-10 17:39:14,,-766.1,-766.1,USD,USD,,Credit,7997,BTC638,PBC557,REF20730,296.92,,,Booked,Gymbox, Fitness
A002,T899614,O7152047,2025-11-03 06:51:59,2025-11-03 06:51:59,,2500,2500,EUR,EUR,,Debit,6011,BTC662,PBC434,REF57056,3452.26,,,Booked,PAYROLL LTD, Income
A002,T679459,O9654113,2025-08-05 14:00:49,2025-08-05 14:00:49,2025/08/05 14:00:49,-35.26,-35.26,EUR,EUR,,Refund,5411,BTC585,PBC339,REF37508,14172.72,,,Failed, Tseco,Food Store
A002,T624514,O5737922,2025-05-18 09:04:13,2025-05-19 09:04:13,,-7.14,-7.14,EUR,EUR,,Debit,4812,BTC465,PBC869,REF11111,5603.92,,,Booked,Verzion,Mobile / Telecom
A003,T847204,O4454681,2025-02-15 19:45:56,2025-02-16 19:45:56,,-343.64,-343.64,USD,USD,,Debit,6012,BTC840,PBC642,REF27447,10936.12,,,Booked,Overdraft Fee, Bank Fees
A002,T854540,O8342941,2025-12-11 21:12:14,2025-12-11 21:12:14,2025-12-11 21:12:14,-35.21,-35.21,EUR,EUR,,Debit,4812,BTC928,PBC269,REF91885,19361.36,Counterparty 94,CP809217,Booked,Verizon,Mobile / Telecom 
A001,T446954,O2077581,2025-11-16 20:16:48,2025-11-16 20:16:48,2025-11-16 20:16:48,-672.69,-672.69,GBP,GBP,,Refund,5651,BTC823,PBC319,REF30028,7731.26,,,Pending,Zara,Clothing
A002,T550399,O8908785,2025-10-24 19:01:00,2025-10-25 19:01:00,,-335.5,-335.5,EUR,EUR,,Credit,6012,BTC202,PBC370,REF36563,3667.31,,,Booked,Overdraft Fee,Bank Fees 
A001,T536740,O1966769,2025-04-18 11:40:43,2025-04-18 11:40:43,2025-04-18 11:40:43,-113.39,-113.39,GBP,GBP,,Debit,4812,BTC925,PBC574,REF28920,7156.8,,,Booked,Verizon ,Mobile / Telecom
A003,T156394,O8154988,2025-08-05 16:06:35,2025-08-05 16:06:35,,2500,2500,USD,USD,,Credit,6011,BTC156,PBC370,REF38713,1683.52,,,Pending,PAYROLL LTD,Income
A003,T797307,O3588439,2025-11-18 14:49:25,2025-11-18 14:49:25,18/11/2025 14:49,96.12,96.12,USD,USD,,Debit,4900,BTC257,PBC454,REF43260,2751.4,,,Booked,electricity co,Utilities 
A002,T659453,O5421566,2025-10-15 10:46:25,2025-10-15 10:46:25,,-275.13,-275.13,EUR,EUR,,Transfer,6012,BTC168,PBC887,REF88878,410.32,Counterparty 135,CP807403,Pending,Overdraft Fee, Bank Fees 
A003,T423668,O3443176,2025-01-23 08:37:50,2025-01-23 08:37:50,,2500,2500,USD,USD,,Transfer,6011,BTC418,PBC697,REF56890,5112.34,,,Booked,PAYROLL LTD ,Income 
A002,T138817,O3551903,2025-05-10 21:55:09,2025-05-10 21:55:09,2025/05/10 21:55:09,-65.55,-65.55,EUR,EUR,,Debit,7230,BTC495,PBC779,REF59968,9548.11,,,Booked,Hair Salon,Personal Care
A001,T759664,O5310948,2025-07-10 14:55:24,2025-07-10 14:55:24,,-22.09,-22.09,GBP,GBP,,Refund,0,BTC701,PBC719,REF27898,4501.86,,,Failed,****, Corrupted 
A003,T389913,O2071008,2025-10-09 19:57:24,2025-10-09 19:57:24,,-369.9,-369.9,USD,USD,,Transfer,7997,BTC210,PBC593,REF99707,17091.32,,,Booked,Gymbox ,Fitness 
A002,T654713,O6868075,2025-07-02 18:17:36,2025-07-02 18:17:36,,-495.08,-495.08,EUR,EUR,,Debit,7997,BTC283,PBC476,REF11042,8716.12,,,Booked,Gymbox, Fitness 
A001,T891164,O3719366,2025-05-06 14:32:52,2025-05-06 14:32:52,,-61.11,-61.11,GBP,GBP,,Credit,5812,BTC830,PBC354,REF24401,408.55,,,Booked,Starbucks , Food & Drink
A003,T433434,O3021922,2025-09-08 06:28:39,2025-09-08 06:28:39,,-50.27,-50.27,USD,USD,,Debit,4121,BTC602,PBC363,REF50285,19251.67,,,Pending,uebr , Transport Services 
A001,T442957,O9459266,2025-04-12 16:12:43,2025-04-13 16:12:43,,-32.57,-32.57,GBP,GBP,,Refund,5912,BTC547,PBC132,REF84149,4935.57,,,Booked,Pahrmacy, Personal Care
A003,T564498,O9682223,2025-12-24 17:57:29,2025-12-25 17:57:29,2025-12-24 17:57:29,-173.18,-173.18,USD,USD,,Credit,4812,BTC775,PBC493,REF30541,13573.36,,,Pending,verizno ,Mobile / Telecom 
A003,T417735,O5553056,2025-09-10 19:28:36,2025-09-10 19:28:36,,61.31,61.31,USD,USD,,Transfer,5411,BTC148,PBC336,REF26105,1762.06,,,Booked, Tesco,Groceries
A003,T840605,O8649458,2025-07-08 18:27:44,2025-07-08 18:27:44,,63.14,63.14,USD,USD,,Refund,5734,BTC210,PBC380,REF51168,4980.02,,,Booked,Adobe,Software / Subscriptions
A003,T107096,O2794698,2025-11-24 13:36:33,2025-11-24 13:36:33,,-280.42,-280.42,USD,USD,,Refund,6300,BTC300,PBC568,REF90828,5976.56,,,Pending,Healht Insurance ,Insurance
A002,T464663,O3231198,2025-01-12 08:34:03,2025-01-12 08:34:03,,-788.98,-788.98,EUR,EUR,,Credit,4899,BTC484,PBC182,REF59479,2747.95,,,Pending,Netflix,Streaming / Subscriptions
A003,T698910,O5728448,2025-07-06 15:58:16,2025-07-07 15:58:16,06-07-2025 15:58:16,-151.93,-151.93,USD,USD,,Refund,5812,BTC478,PBC308,REF13378,14373.88,,,Booked,Starbucks,Food & Drink
A001,T878111,O6082733,2025-10-27 09:29:51,2025-10-27 09:29:51,,-72.53,-72.53,GBP,GBP,,Credit,4121,BTC889,PBC155,REF65372,11676.36,,,Booked,uber,Transit
A003,T845502,O5766279,2025-06-10 12:01:32,2025-06-11 12:01:32,,2500,2500,GBP,USD,1.2971,Credit,6011,BTC755,PBC567,REF83798,-975,,,Booked, PAYROLL LTD,Income
A003,T877931,O7708806,2025-06-14 06:22:56,2025-06-15 06:22:56,,-745.2,-745.2,USD,USD,,Refund,4812,BTC869,PBC882,REF52583,1759.77,,,Booked, Verizon, Mobile / Telecom
A003,T589968,O1958982,2025-08-04 11:47:59,2025-08-04 11:47:59,,-37.7,-37.7,USD,USD,,Transfer,5411,BTC993,PBC732,REF56919,19160.74,,,Booked,tesco, Food Store
A001,T549752,O3089926,2025-04-24 19:57:00,2025-04-24 19:57:00,,-41.38,-41.38,GBP,GBP,,Transfer,0,BTC248,PBC368,REF74958,12656,,,Booked,**** ,Corrupted
A002,T949495,O9676669,2025-08-21 08:28:45,2025-08-21 08:28:45,,-47.89,-47.89,EUR,EUR,,Debit,5411,BTC324,PBC974,REF32091,16763.95,,,Booked,Tesco,Food Store 
A001,T545441,O8452557,2025-02-16 11:36:53,2025-02-16 11:36:53,16-02-2025 11:36:53,-3.31,-3.31,GBP,GBP,,Debit,5812,BTC822,PBC353,REF39870,3436.75,,,Booked,Starbucsk , Food & Drink
A001,T404691,O7004341,2025-07-26 07:31:14,2025-07-26 07:31:14,,2500,2500,GBP,GBP,,Refund,6011,BTC110,PBC175,REF57555,3082.47,Counterparty 30,CP249319,Booked,paryoll ltd,Income
A003,T176253,O6342208,2025-09-11 10:00:56,2025-09-12 10:00:56,,-10.46,-10.46,USD,USD,,Debit,5411,BTC146,PBC470,REF72409,18672.45,,,Booked,Tesco ,Supermarket
A002,T165942,O4300755,2025-07-16 07:20:44,2025-07-16 07:20:44,,-307.01,-307.01,EUR,EUR,,Transfer,5712,BTC116,PBC234,REF63228,9583.33,,,Pending,IKEA,Home Furnishing
A003,T783592,O6847755,2025-09-18 06:10:33,2025-09-19 06:10:33,,-54.63,-54.63,GBP,USD,0.7978,Transfer,4121,BTC304,PBC194,REF73120,8807.92,,,Booked,Uber, Travel
A003,T340244,O4964703,2025-12-13 07:24:11,2025-12-14 07:24:11,2025-12-13 07:24:11,198.62,198.62,USD,USD,,Transfer,4812,BTC382,PBC207,REF74458,15215.57,Counterparty 172,CP430569,Pending,Verizon,Mobile / Telecom
A001,T746460,O4331283,2025-04-27 07:05:57,2025-04-27 07:05:57,,-42.36,-42.36,GBP,GBP,,Debit,5912,BTC674,PBC901,REF11301,5798.38,Counterparty 171,CP706590,Booked,Pharmacy, Personal Care
A003,T901280,O4543918,2025-01-03 14:28:42,2025-01-03 14:28:42,,-391.1,-391.1,USD,USD,,Transfer,4899,BTC309,PBC408,REF11007,5078.39,,,Booked,netlfix,Streaming / Subscriptions
A002,T298991,O7323816,2025-02-17 18:23:23,2025-02-17 18:23:23,2025-02-17 18:23:23,-135.21,-135.21,EUR,EUR,,Debit,6300,BTC409,PBC762,REF11118,16776.7,,,Booked,Health Insurance,Insurance
A001,T902716,O3524512,2025-08-01 22:55:11,2025-08-02 22:55:11,2025-08-01 22:55:11,-102.34,-102.34,GBP,GBP,,Transfer,6012,BTC251,PBC346,REF70619,16726.56,,,Pending, overdraft fee, Bank Fees
A002,T249522,O9635804,2025-11-18 20:08:54,2025-11-19 20:08:54,,-35,-35,EUR,EUR,,Debit,6012,BTC228,PBC324,REF35727,12843.41,,,Booked,Overdarft Fee,Bank Fees
A001,T180244,O5529825,2025-04-24 13:00:02,2025-04-24 13:00:02,2025/04/24 13:00:02,-605.32,-605.32,USD,GBP,1.2952,Credit,5942,BTC510,PBC234,REF95888,9594.7,,,Booked,Amaozn, Online Shopping 
A003,T891127,O1436075,2025-01-27 07:17:17,2025-01-28 07:17:17,2025-01-27 07:17:17,-79.91,-79.91,USD,USD,,Transfer,4812,BTC881,PBC456,REF80981,18376.67,,,Booked,eVrizon ,Mobile / Telecom
A002,T395175,O8392872,2025-04-10 08:54:47,2025-04-10 08:54:47,,-800,-800,EUR,EUR,,Refund,6513,BTC117,PBC607,REF45405,2408.56,,,Booked,LANDLORD LTD ,Rent / Mortgage
A003,T754641,O9805208,2025-11-25 19:20:52,2025-11-25 19:20:52,,-698.97,-698.97,USD,USD,,Credit,7997,BTC421,PBC307,REF51151,16702.85,Counterparty 140,CP667056,Booked,Gybmox,Fitness
A001,T212596,O9587550,2025-08-12 11:30:34,2025-08-12 11:30:34,,-50,-50,GBP,GBP,,Transfer,6012,BTC931,PBC925,REF73259,7921.97,Counterparty 132,CP691947,Booked,Overdraft Fee ,Bank Fees
A001,T994101,O5169447,2025-01-21 13:36:56,2025-01-21 13:36:56,2025-01-21 13:36:56,177.36,177.36,GBP,GBP,,Credit,4899,BTC711,PBC392,REF83509,12004.81,Counterparty 28,CP100283,Failed,netflix , Streaming / Subscriptions 
A002,T492124,O8864546,2025-11-27 14:09:49,2025-11-27 14:09:49,,-25.82,-25.82,EUR,EUR,,Debit,4121,BTC966,PBC719,REF75840,16894.72,,,Booked,uber,Transport 
A003,T487596,O6118265,2025-08-25 17:02:01,2025-08-25 17:02:01,2025/08/25 17:02:01,1500,1500,USD,USD,,Transfer,6011,BTC446,PBC315,REF24544,12879.08,,,Booked, PAYROLL LTD ,Income 
A003,T688411,O9727650,2025-10-18 21:09:25,2025-10-19 21:09:25,,98.58,98.58,USD,USD,,Credit,5311,BTC765,PBC349,REF57422,16555.4,,,Booked, Target, Retail
A001,T311727,O8103052,2025-10-16 13:30:19,2025-10-16 13:30:19,2025-10-16 13:30:19,81.99,81.99,GBP,GBP,,Debit,5812,BTC229,PBC143,REF35260,16516.27,Counterparty 175,CP556542,Booked,starbucks ,Food & Drink 
A003,T748151,O6448705,2025-02-16 19:11:08,2025-02-16 19:11:08,,-64.84,-64.84,EUR,USD,1.1182,Refund,7230,BTC514,PBC121,REF25096,16472.54,,,Booked,Hari Salon,Personal Care
A002,T325909,O5566344,2025-12-08 12:21:14,2025-12-09 12:21:14,2025/12/08 12:21:14,-15.09,-15.09,EUR,EUR,,Refund,5812,BTC331,PBC337,REF35518,18270.48,,,Booked,Starubcks, Food & Drink
A002,T344303,O3499027,2025-08-16 18:04:50,2025-08-17 18:04:50,,-264.49,-264.49,EUR,EUR,,Credit,4900,BTC569,PBC794,REF78566,-225.57,,,Booked, Electricity Co ,Utilities
A002,T192710,O1793470,2025-12-23 15:46:30,2025-12-23 15:46:30,,-161.38,-161.38,EUR,EUR,,Transfer,0,BTC910,PBC337,REF74032,8581.41,,,Pending,****, Corrupted 
A001,T153389,O6478510,2025-12-28 21:04:22,2025-12-28 21:04:22,,-158.82,-158.82,GBP,GBP,,Credit,4899,BTC571,PBC455,REF90337,17554.19,,,Booked,Netflix,Streaming / Subscriptions
A001,T607236,O3148454,2025-09-20 17:34:30,2025-09-20 17:34:30,,1500,1500,GBP,GBP,,Refund,6011,BTC813,PBC507,REF55557,11622.23,,,Booked,PAYROLL LTD,Income
A001,T519904,O5835492,2025-10-09 07:48:48,2025-10-09 07:48:48,2025-10-09 07:48:48,2000,2000,GBP,GBP,,Credit,6011,BTC810,PBC607,REF63955,8551.34,,,Booked,PAYROLL LTD,Income 
A003,T371393,O2409947,2025-06-02 15:16:52,2025-06-02 15:16:52,,-5.67,-5.67,USD,USD,,Credit,5812,BTC802,PBC745,REF58790,-542.2,,,Failed,Starbucks , Food & Drink 
A003,T529350,O7304414,2025-06-15 08:13:46,2025-06-15 08:13:46,,2500,2500,USD,USD,,Transfer,6011,BTC443,PBC167,REF78852,7704.79,,,Booked,PAYROLL LTD ,Income
A001,T412836,O3618519,2025-10-11 22:37:55,2025-10-11 22:37:55,,-86.85,-86.85,GBP,GBP,,Credit,5311,BTC587,PBC155,REF24999,8371.6,,,Booked,Target, Retail
A001,T863706,O3072044,2025-11-13 06:38:15,2025-11-13 06:38:15,2025-11-13 06:38:15,-1200,-1200,GBP,GBP,,Transfer,6513,BTC487,PBC207,REF39127,11365.37,,,Pending,LANDLORD LTD, Rent / Mortgage
A001,T253557,O3477824,2025-12-03 19:54:06,2025-12-03 19:54:06,,2000,2000,GBP,GBP,,Transfer,6011,BTC459,PBC844,REF55793,3142.71,,,Booked, PAYROLL LTD , Income 
A002,T195042,O4024598,2025-02-19 18:10:35,2025-02-19 18:10:35,2025-02-19 18:10:35,38.66,38.66,EUR,EUR,,Debit,0,BTC878,PBC357,REF87199,15651.3,,,Pending, ****,Corrupted
A003,T480186,O9935384,2025-09-26 07:51:14,2025-09-26 07:51:14,,-286.25,-286.25,USD,USD,,Transfer,7997,BTC582,PBC392,REF70271,19069.02,,,Booked, Gymbox,Fitness 
